# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep  4 14:51:10 2023
#
# User preference: *
#
# CONSTRAINT:  where (pl_name like '%kepler-11%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN tic_id:         TIC ID
# COLUMN gaia_id:        GAIA ID
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
# COLUMN st_vsin:        Stellar Rotational Velocity [km/s]
# COLUMN st_vsinerr1:    Stellar Rotational Velocity [km/s] Upper Unc.
# COLUMN st_vsinerr2:    Stellar Rotational Velocity [km/s] Lower Unc.
# COLUMN st_vsinlim:     Stellar Rotational Velocity Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN st_radv:        Systemic Radial Velocity [km/s]
# COLUMN st_radverr1:    Systemic Radial Velocity Upper Unc. [km/s]
# COLUMN st_radverr2:    Systemic Radial Velocity Lower Unc. [km/s]
# COLUMN st_radvlim:     Systemic Radial Velocity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,pl_letter,hd_name,hip_name,tic_id,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,disc_telescope,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_age,st_ageerr1,st_ageerr2,st_agelim,st_dens,st_denserr1,st_denserr2,st_denslim,st_vsin,st_vsinerr1,st_vsinerr2,st_vsinlim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,st_radv,st_radverr1,st_radverr2,st_radvlim,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-1102 b,Kepler-1102,b,,,TIC 47976987,Gaia DR2 2119646801021958272,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,51.32856230,0.00033260,-0.00033260,0,0.273100,,,0,2.660,0.530,-0.230,0,0.237,0.047,-0.021,0,7.56000,,,0,0.02380,,,0,M-R relationship,0.000000,,,0,22.98,1.46,-1.36,0,546,,,0,0,0.02562,0.00359,-0.00084,0,,5724.00,76.50,-71.34,0,0.94,0.14,-0.07,0,0.96,0.05,-0.07,0,-0.080,0.162,-0.204,0,[Fe/H],0.139,,,0,4.48,0.06,-0.12,0,4.370,3.880,-2.610,0,0.31768,0.21273,-0.20570,0,,,,,,,,,,,,,18h45m17.42s,281.3225917,+48d03m59.38s,48.0664955,1246.0500000,30.8200000,-29.4000000,14.9280000,0.1260000,-0.1260000,13.3810000,0.0420000,-0.0420000,14.9224000,0.0003430,-0.0003430
Kepler-1103 b,Kepler-1103,b,,,TIC 399951202,Gaia DR2 2132808608042844160,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,19.79191978,0.00009543,-0.00009543,0,0.147300,,,0,2.270,0.610,-0.270,0,0.203,0.054,-0.024,0,5.77000,,,0,0.01820,,,0,M-R relationship,0.000000,,,0,160.28,7.03,-6.70,0,736,,,0,0,0.01811,0.00064,-0.00043,0,,6092.00,106.14,-106.64,0,1.15,0.31,-0.13,0,1.11,0.10,-0.08,0,-0.010,0.136,-0.183,0,[Fe/H],0.522,,,0,4.36,0.09,-0.17,0,3.310,1.450,-1.620,0,5.24102,0.76972,-1.67708,0,,,,,,,,,,,,,19h09m31.71s,287.3821348,+49d27m08.73s,49.4524247,1331.9200000,24.4400000,-23.5800000,14.2940000,0.1260000,-0.1260000,12.7310000,0.0260000,-0.0260000,14.0732000,0.0002440,-0.0002440
Kepler-1104 b,Kepler-1104,b,,,TIC 27186509,Gaia DR2 2135002576119495936,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,5.03728015,0.00001378,-0.00001378,0,0.062800,,,0,1.230,0.140,-0.100,0,0.110,0.012,-0.009,0,2.04000,,,0,0.00642,,,0,M-R relationship,0.000000,,,0,813.52,41.17,-38.81,0,1321,,,0,0,0.00819,0.00029,-0.00019,0,,6417.00,90.52,-84.06,0,1.41,0.15,-0.10,0,1.30,0.06,-0.05,0,0.130,0.097,-0.099,0,[Fe/H],0.514,0.029,-0.027,0,4.25,0.06,-0.07,0,2.040,0.576,-0.586,0,0.61522,0.16279,-0.11480,0,,,,,,,,,-31.18,2.63,-2.63,0,19h37m52.44s,294.4685197,+49d19m51.52s,49.3309789,530.6580000,12.8370000,-12.2550000,12.1250000,0.0460000,-0.0460000,10.9710000,0.0160000,-0.0160000,12.0831000,0.0002070,-0.0002070
Kepler-1105 b,Kepler-1105,b,,,TIC 123231917,Gaia DR2 2116733198288204288,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,4.42157218,0.00000977,-0.00000977,0,0.047100,,,0,2.010,0.060,-0.250,0,0.179,0.005,-0.022,0,4.70000,,,0,0.01480,,,0,M-R relationship,0.000000,,,0,47.18,1.10,-1.07,0,729,,,0,0,0.02680,0.00060,-0.00336,0,,4299.00,41.81,-47.77,0,0.68,0.01,-0.02,0,0.71,0.02,-0.03,0,0.280,0.082,-0.109,0,[Fe/H],-0.945,,,0,4.62,0.02,-0.01,0,8.710,3.910,-4.690,0,0.66228,3.71424,-0.07585,0,,,,,,,,,,,,,18h44m26.82s,281.1117588,+42d27m17.89s,42.4549698,318.0040000,2.5170000,-2.4790000,15.3150000,0.1370000,-0.1370000,12.3710000,0.0180000,-0.0180000,15.1422000,0.0004420,-0.0004420
Kepler-1106 b,Kepler-1106,b,,,TIC 159649503,Gaia DR2 2126198756455621376,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,1.25275217,0.00000215,-0.00000215,0,0.023900,,,0,1.650,0.490,-0.230,0,0.147,0.044,-0.021,0,3.36000,,,0,0.01060,,,0,M-R relationship,0.000000,,,0,2399.97,118.75,-112.37,0,2199,,,0,0,0.01337,0.00040,-0.00022,0,,6104.00,152.44,-185.27,0,1.17,0.34,-0.16,0,1.11,0.14,-0.09,0,0.000,0.125,-0.171,0,[Fe/H],0.159,,,0,4.35,0.10,-0.19,0,3.090,1.730,-1.360,0,0.89491,0.34303,-0.09313,0,,,,,,,,,,,,,19h24m34.84s,291.1451576,+44d03m44.90s,44.0624715,1090.7000000,23.9100000,-22.9200000,14.8630000,0.1830000,-0.1830000,13.2340000,0.0240000,-0.0240000,14.6276000,0.0002710,-0.0002710
Kepler-1107 b,Kepler-1107,b,,,TIC 122716169,Gaia DR2 2052965337812644352,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,0.57103852,0.00000042,-0.00000042,0,0.012600,,,0,1.340,0.100,-0.080,0,0.120,0.009,-0.007,0,2.36000,,,0,0.00742,,,0,M-R relationship,0.000000,,,0,2387.26,68.66,-66.21,0,1897,,,0,0,0.01458,0.00039,-0.00029,0,,5268.00,104.99,-126.81,0,0.82,0.06,-0.04,0,0.86,0.04,-0.05,0,0.010,0.148,-0.162,0,[Fe/H],-0.417,,,0,4.55,0.03,-0.07,0,4.470,6.030,-2.700,0,4.56279,0.07264,-1.37985,0,,,,,,,,,,,,,19h24m11.98s,291.0499340,+39d08m30.03s,39.1416740,428.7980000,4.2320000,-4.2320000,14.3150000,0.0570000,-0.0570000,12.1520000,0.0220000,-0.0220000,14.1282000,0.0008470,-0.0008470
Kepler-1108 b,Kepler-1108,b,,,TIC 272083644,Gaia DR2 2080390353264322944,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,4.51005748,0.00001330,-0.00001330,0,0.051100,,,0,1.460,0.140,-0.110,0,0.130,0.012,-0.010,0,2.73000,,,0,0.00859,,,0,M-R relationship,0.000000,,,0,206.41,9.56,-9.09,0,1063,,,0,0,0.01582,0.00066,-0.00043,0,,5406.00,149.30,-105.10,0,0.84,0.07,-0.06,0,0.88,0.05,-0.06,0,-0.090,0.158,-0.182,0,[Fe/H],-0.258,,,0,4.54,0.04,-0.08,0,4.170,5.580,-2.570,0,3.82916,0.23618,-1.59583,0,,,,,,,,,,,,,19h44m10.15s,296.0422962,+45d59m06.50s,45.9851400,767.7010000,14.0120000,-13.5270000,15.1320000,0.1950000,-0.1950000,13.1720000,0.0300000,-0.0300000,14.9192000,0.0004460,-0.0004460
Kepler-1109 b,Kepler-1109,b,,,TIC 137336979,Gaia DR2 2052983514114840192,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,37.64673840,0.00021200,-0.00021200,0,0.246600,,,0,2.190,0.440,-0.230,0,0.195,0.039,-0.021,0,5.43000,,,0,0.01710,,,0,M-R relationship,0.000000,,,0,11.38,0.46,-0.44,0,787,,,0,0,0.01912,0.00052,-0.00063,0,,5893.00,111.41,-163.52,0,1.06,0.21,-0.11,0,1.05,0.07,-0.07,0,0.040,0.141,-0.147,0,[Fe/H],-0.076,,,0,4.41,0.07,-0.15,0,3.800,2.600,-2.110,0,1.31457,0.09625,-0.45822,0,,,,,,,,,,,,,19h26m35.10s,291.6462654,+39d23m47.80s,39.3966122,685.0870000,10.1045000,-10.1045000,14.4050000,0.1260000,-0.1260000,12.7070000,0.0280000,-0.0280000,14.2665000,0.0002400,-0.0002400
Kepler-111 b,Kepler-111,b,,,TIC 63001143,Gaia DR2 2126569051355142656,1,2,0,Transit,2014,Kepler,0.95 m Kepler Telescope,0,3.34181500,0.00000600,-0.00000600,0,0.046000,,,0,1.580,0.200,-0.200,0,0.141,0.018,-0.018,0,3.12000,,,0,0.00982,,,0,M-R relationship,0.000000,,,0,677.50,19.34,-18.76,0,1356,,,0,1,0.01179,0.00026,-0.00026,0,,5952.00,74.00,-74.00,0,1.16,0.14,-0.14,0,1.17,0.03,-0.03,0,0.280,0.070,-0.070,0,[M/H],0.195,0.018,-0.018,0,4.38,0.10,-0.10,0,2.300,1.100,-1.100,0,0.88106,0.32055,-0.02010,0,,,,,,,,,,,,,19h26m36.76s,291.6531630,+44d41m17.74s,44.6882613,657.2230000,6.0140000,-5.9080000,13.5430000,0.0690000,-0.0690000,12.1100000,0.0230000,-0.0230000,13.4192000,0.0002350,-0.0002350
Kepler-111 c,Kepler-111,c,,,TIC 63001143,Gaia DR2 2126569051355142656,1,2,0,Transit,2014,Kepler,0.95 m Kepler Telescope,0,224.78460800,0.00041100,-0.00041100,0,0.761000,,,0,7.300,0.910,-0.910,0,0.651,0.081,-0.081,0,42.00000,,,0,0.13200,,,0,M-R relationship,0.000000,,,0,2.48,0.07,-0.07,0,333,,,0,1,0.06010,0.00021,-0.00064,0,,5952.00,74.00,-74.00,0,1.16,0.14,-0.14,0,1.17,0.03,-0.03,0,0.280,0.070,-0.070,0,[M/H],0.195,0.018,-0.018,0,4.38,0.10,-0.10,0,2.300,1.100,-1.100,0,0.43200,0.03762,-0.02942,0,,,,,,,,,,,,,19h26m36.76s,291.6531630,+44d41m17.74s,44.6882613,657.2230000,6.0140000,-5.9080000,13.5430000,0.0690000,-0.0690000,12.1100000,0.0230000,-0.0230000,13.4192000,0.0002350,-0.0002350
Kepler-1110 b,Kepler-1110,b,,,TIC 351060274,Gaia DR2 2052691044021500032,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,9.69312032,0.00003024,-0.00003024,0,0.075400,,,0,2.660,0.380,-0.260,0,0.237,0.034,-0.023,0,7.56000,,,0,0.02380,,,0,M-R relationship,0.000000,,,0,43.14,2.75,-2.56,0,609,,,0,0,0.03470,0.00456,-0.00244,0,,4781.00,88.04,-77.50,0,0.70,0.04,-0.05,0,0.73,0.05,-0.05,0,-0.160,0.185,-0.188,0,[Fe/H],-0.637,,,0,4.62,0.03,-0.03,0,4.790,5.900,-2.860,0,2.74996,1.40203,-2.17113,0,,,,,,,,,,,,,19h27m13.94s,291.8080645,+38d37m21.58s,38.6226615,726.8280000,17.0490000,-17.0490000,16.2740000,0.0920000,-0.0920000,13.6040000,0.0440000,-0.0440000,15.8872000,0.0005080,-0.0005080
Kepler-1111 b,Kepler-1111,b,,,TIC 271663670,Gaia DR2 2080016106994504704,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,8.79617863,0.00002970,-0.00002970,0,0.087200,,,0,2.000,0.540,-0.260,0,0.178,0.048,-0.023,0,4.66000,,,0,0.01470,,,0,M-R relationship,0.000000,,,0,118.52,5.83,-5.55,0,938,,,0,0,0.01639,0.00056,-0.00036,0,,6077.00,143.77,-199.70,0,1.15,0.31,-0.15,0,1.10,0.13,-0.09,0,0.020,0.136,-0.170,0,[Fe/H],-0.090,,,0,4.36,0.09,-0.17,0,3.160,1.680,-1.400,0,1.97461,0.10258,-0.71092,0,,,,,,,,,,,,,19h41m51.22s,295.4634045,+45d48m45.97s,45.8127697,841.5360000,15.7590000,-15.7590000,14.8800000,0.1140000,-0.1140000,13.2440000,0.0330000,-0.0330000,14.7155000,0.0002930,-0.0002930
Kepler-1112 b,Kepler-1112,b,,,TIC 272841734,Gaia DR2 2086586273085111808,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,14.36267939,0.00005701,-0.00005701,0,0.123900,,,0,3.020,1.280,-0.520,0,0.269,0.114,-0.046,0,9.38000,,,0,0.02950,,,0,M-R relationship,0.000000,,,0,254.96,22.81,-20.55,0,918,,,0,0,0.01811,0.00053,-0.00042,0,,6496.00,147.03,-147.28,0,1.54,0.65,-0.26,0,1.34,0.21,-0.13,0,0.040,0.125,-0.153,0,[Fe/H],0.542,,,0,4.19,0.12,-0.24,0,2.090,0.633,-0.493,0,1.11353,0.28994,-0.19582,0,,,,,,,,,,,,,19h47m52.51s,296.9687937,+47d45m05.33s,47.7514799,1671.2800000,66.1450000,-66.1450000,14.7400000,0.4350000,-0.4350000,13.3970000,0.0350000,-0.0350000,14.5611000,0.0003620,-0.0003620
Kepler-1113 b,Kepler-1113,b,,,TIC 122062725,Gaia DR2 2101006883479557504,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,42.30049540,0.00020920,-0.00020920,0,0.241500,,,0,2.810,1.130,-0.360,0,0.251,0.101,-0.032,0,8.30000,,,0,0.02610,,,0,M-R relationship,0.000000,,,0,22.85,1.48,-1.38,0,558,,,0,0,0.02177,0.00086,-0.00054,0,,5931.00,80.28,-109.50,0,1.17,0.47,-0.14,0,1.12,0.13,-0.07,0,0.180,0.146,-0.157,0,[Fe/H],0.080,,,0,4.35,0.10,-0.25,0,3.550,1.520,-1.820,0,4.29644,0.48971,-1.29996,0,,,,,,,,,,,,,19h17m37.61s,289.4066969,+39d20m19.73s,39.3388130,1073.8800000,26.9600000,-26.9600000,14.9430000,0.1830000,-0.1830000,13.1910000,0.0410000,-0.0410000,14.7828000,0.0003570,-0.0003570
Kepler-1114 b,Kepler-1114,b,,,TIC 268612417,Gaia DR2 2085258750237006208,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,14.97435694,0.00005221,-0.00005221,0,0.110200,,,0,1.350,0.080,-0.070,0,0.120,0.007,-0.006,0,2.39000,,,0,0.00752,,,0,M-R relationship,0.000000,,,0,39.32,0.92,-0.90,0,631,,,0,0,0.01495,0.00059,-0.00050,0,,5374.00,87.46,-77.65,0,0.83,0.04,-0.03,0,0.87,0.04,-0.04,0,-0.080,0.108,-0.119,0,[Fe/H],-0.293,,,0,4.55,0.03,-0.04,0,4.270,3.770,-2.450,0,8.90485,0.34015,-3.51194,0,,,,,,,,,,,,,19h56m56.89s,299.2370531,+45d50m05.20s,45.8347781,418.4170000,2.8555000,-2.8555000,13.9350000,0.1370000,-0.1370000,11.9440000,0.0190000,-0.0190000,13.7579000,0.0002460,-0.0002460
Kepler-1115 b,Kepler-1115,b,,,TIC 138960099,Gaia DR2 2076483616656410496,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,23.55407250,0.00013560,-0.00013560,0,0.213400,,,0,1.700,0.290,-0.200,0,0.152,0.026,-0.018,0,3.53000,,,0,0.01110,,,0,M-R relationship,0.000000,,,0,516.10,29.52,-27.65,0,1381,,,0,0,0.00869,0.00027,-0.00018,0,,8480.00,295.98,-217.88,0,1.73,0.29,-0.20,0,1.60,0.10,-0.10,0,-0.510,0.106,-0.121,0,[Fe/H],1.254,0.030,-0.035,0,4.17,0.09,-0.11,0,1.120,0.130,-0.082,0,0.53077,0.13543,-0.06022,0,200.0000,,,0,0.58,,,0,,,,,19h39m58.03s,294.9917723,+40d08m39.83s,40.1443964,983.2450000,26.1450000,-24.8520000,11.9830000,0.0340000,-0.0340000,11.5120000,0.0210000,-0.0210000,11.8822000,0.0002420,-0.0002420
Kepler-1116 b,Kepler-1116,b,,,TIC 63076026,Gaia DR2 2126166733179219072,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,41.69778270,0.00020040,-0.00020040,0,0.233000,,,0,2.540,0.540,-0.220,0,0.227,0.048,-0.020,0,6.99000,,,0,0.02200,,,0,M-R relationship,0.000000,,,0,15.79,1.09,-1.02,0,488,,,0,0,0.02491,0.00085,-0.00066,0,,5641.00,91.87,-133.14,0,0.93,0.20,-0.08,0,0.95,0.05,-0.06,0,0.010,0.139,-0.178,0,[Fe/H],-0.147,,,0,4.48,0.06,-0.16,0,4.900,4.560,-3.110,0,2.25165,0.13664,-0.59538,0,,,,,,,,,,,,,19h27m44.08s,291.9336573,+44d06m55.80s,44.1154992,1008.5700000,26.6300000,-25.3090000,15.4240000,0.0800000,-0.0800000,13.4820000,0.0470000,-0.0470000,15.2352000,0.0003770,-0.0003770
Kepler-1117 b,Kepler-1117,b,,,TIC 26583640,Gaia DR2 2129755573491351040,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,4.79028459,0.00001860,-0.00001860,0,0.054600,,,0,1.110,0.170,-0.080,0,0.099,0.015,-0.007,0,1.41000,,,0,0.00444,,,0,M-R relationship,0.000000,,,0,194.98,6.28,-6.08,0,938,,,0,0,0.01115,0.00051,-0.00029,0,,5612.00,82.98,-101.57,0,0.93,0.13,-0.06,0,0.95,0.04,-0.05,0,0.030,0.136,-0.152,0,[Fe/H],-0.224,,,0,4.49,0.05,-0.12,0,4.270,4.960,-2.660,0,1.98241,0.10873,-0.79875,0,,,,,,,,,,,,,19h28m20.35s,292.0847866,+49d14m14.71s,49.2374206,568.4870000,5.9785000,-5.9785000,14.1500000,0.2400000,-0.2400000,12.4630000,0.0260000,-0.0260000,14.1237000,0.0002820,-0.0002820
Kepler-1118 b,Kepler-1118,b,,,TIC 239238425,Gaia DR2 2076102635879020928,1,1,0,Transit,2016,Kepler,0.95 m Kepler Telescope,0,38.67150750,0.00022980,-0.00022980,0,0.207900,,,0,2.740,0.600,-0.430,0,0.244,0.054,-0.038,0,7.95000,,,0,0.02500,,,0,M-R relationship,0.000000,,,0,20.01,1.18,-1.10,0,502,,,0,0,0.02563,0.00331,-0.00272,0,,5688.00,303.78,-268.88,0,0.97,0.17,-0.11,0,0.96,0.11,-0.08,0,0.000,0.138,-0.168,0,[Fe/H],-0.060,,,0,4.46,0.08,-0.12,0,4.070,4.400,-2.330,0,0.58519,1.42206,-0.01669,0,,,,,,,,,,,,,19h59m51.76s,299.9656619,+44d09m39.17s,44.1608805,888.3250000,21.6190000,-20.6320000,15.2380000,0.1370000,-0.1370000,13.0400000,0.0310000,-0.0310000,14.9560000,0.0003790,-0.0003790
